Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
32317662,WHS3_41,COUNTRY,FJI,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317663,WHS3_41,COUNTRY,FRA,YEAR,1976,,,,,,,,,26,26,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317664,WHS3_41,COUNTRY,GAB,YEAR,1976,,,,,,,,,14,14,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317665,WHS3_41,COUNTRY,GBR,YEAR,1976,,,,,,,,,2,2,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317666,WHS3_41,COUNTRY,GHA,YEAR,1976,,,,,,,,,44,44,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317667,WHS3_41,COUNTRY,GIN,YEAR,1976,,,,,,,,,1,1,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317668,WHS3_41,COUNTRY,GMB,YEAR,1976,,,,,,,,,1,1,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317669,WHS3_41,COUNTRY,GNB,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317670,WHS3_41,COUNTRY,GRC,YEAR,1976,,,,,,,,,6,6,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317671,WHS3_41,COUNTRY,GRD,YEAR,1976,,,,,,,,,2,2,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317672,WHS3_41,COUNTRY,GTM,YEAR,1976,,,,,,,,,4,4,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317674,WHS3_41,COUNTRY,GUY,YEAR,1976,,,,,,,,,1,1,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317676,WHS3_41,COUNTRY,HND,YEAR,1976,,,,,,,,,3,3,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317677,WHS3_41,COUNTRY,HTI,YEAR,1976,,,,,,,,,25,25,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317678,WHS3_41,COUNTRY,HUN,YEAR,1976,,,,,,,,,17,17,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317679,WHS3_41,COUNTRY,IDN,YEAR,1976,,,,,,,,,962,962,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317680,WHS3_41,COUNTRY,IND,YEAR,1976,,,,,,,,,21825,21825,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317681,WHS3_41,COUNTRY,IRL,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317682,WHS3_41,COUNTRY,IRN,YEAR,1976,,,,,,,,,383,383,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317683,WHS3_41,COUNTRY,IRQ,YEAR,1976,,,,,,,,,1027,1027,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317684,WHS3_41,COUNTRY,ISL,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317685,WHS3_41,COUNTRY,ISR,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317686,WHS3_41,COUNTRY,ITA,YEAR,1976,,,,,,,,,202,202,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317687,WHS3_41,COUNTRY,JAM,YEAR,1976,,,,,,,,,14,14,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317688,WHS3_41,COUNTRY,JOR,YEAR,1976,,,,,,,,,7,7,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317689,WHS3_41,COUNTRY,JPN,YEAR,1976,,,,,,,,,145,145,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317690,WHS3_41,COUNTRY,KIR,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317691,WHS3_41,COUNTRY,KNA,YEAR,1976,,,,,,,,,3,3,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317692,WHS3_41,COUNTRY,KOR,YEAR,1976,,,,,,,,,498,498,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317693,WHS3_41,COUNTRY,KWT,YEAR,1976,,,,,,,,,14,14,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317694,WHS3_41,COUNTRY,LAO,YEAR,1976,,,,,,,,,48,48,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317695,WHS3_41,COUNTRY,LBY,YEAR,1976,,,,,,,,,19,19,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317696,WHS3_41,COUNTRY,LCA,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317697,WHS3_41,COUNTRY,LKA,YEAR,1976,,,,,,,,,152,152,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317698,WHS3_41,COUNTRY,LSO,YEAR,1976,,,,,,,,,30,30,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317699,WHS3_41,COUNTRY,LUX,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317701,WHS3_41,COUNTRY,MAR,YEAR,1976,,,,,,,,,65,65,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317702,WHS3_41,COUNTRY,MCO,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317703,WHS3_41,COUNTRY,MDG,YEAR,1976,,,,,,,,,21,21,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317704,WHS3_41,COUNTRY,MEX,YEAR,1976,,,,,,,,,33,33,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317705,WHS3_41,COUNTRY,MHL,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317706,WHS3_41,COUNTRY,MLI,YEAR,1976,,,,,,,,,29,29,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317707,WHS3_41,COUNTRY,MLT,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317708,WHS3_41,COUNTRY,MMR,YEAR,1976,,,,,,,,,1143,1143,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317709,WHS3_41,COUNTRY,MNG,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317710,WHS3_41,COUNTRY,MOZ,YEAR,1976,,,,,,,,,2,2,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317711,WHS3_41,COUNTRY,MRT,YEAR,1976,,,,,,,,,42,42,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317712,WHS3_41,COUNTRY,MUS,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317713,WHS3_41,COUNTRY,MWI,YEAR,1976,,,,,,,,,30,30,,,,2023-07-11T12:14:41Z,1976,1976-01-01,1976-12-31
32317714,WHS3_41,COUNTRY,MYS,YEAR,1976,,,,,,,,,250,250,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317716,WHS3_41,COUNTRY,NER,YEAR,1976,,,,,,,,,63,63,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317717,WHS3_41,COUNTRY,NGA,YEAR,1976,,,,,,,,,333,333,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317718,WHS3_41,COUNTRY,NIC,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317719,WHS3_41,COUNTRY,NIU,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317720,WHS3_41,COUNTRY,NLD,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317721,WHS3_41,COUNTRY,NOR,YEAR,1976,,,,,,,,,1,1,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317722,WHS3_41,COUNTRY,NPL,YEAR,1976,,,,,,,,,46,46,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317723,WHS3_41,COUNTRY,NRU,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317724,WHS3_41,COUNTRY,NZL,YEAR,1976,,,,,,,,,6,6,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317725,WHS3_41,COUNTRY,OMN,YEAR,1976,,,,,,,,,23,23,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317726,WHS3_41,COUNTRY,PAK,YEAR,1976,,,,,,,,,1722,1722,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317727,WHS3_41,COUNTRY,PAN,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317728,WHS3_41,COUNTRY,PER,YEAR,1976,,,,,,,,,113,113,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317729,WHS3_41,COUNTRY,PHL,YEAR,1976,,,,,,,,,3371,3371,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317730,WHS3_41,COUNTRY,PLW,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317731,WHS3_41,COUNTRY,PNG,YEAR,1976,,,,,,,,,88,88,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317732,WHS3_41,COUNTRY,POL,YEAR,1976,,,,,,,,,3,3,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317733,WHS3_41,COUNTRY,PRK,YEAR,1976,,,,,,,,,163,163,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317734,WHS3_41,COUNTRY,PRT,YEAR,1976,,,,,,,,,674,674,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317735,WHS3_41,COUNTRY,PRY,YEAR,1976,,,,,,,,,11,11,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317737,WHS3_41,COUNTRY,QAT,YEAR,1976,,,,,,,,,6,6,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317738,WHS3_41,COUNTRY,ROU,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317739,WHS3_41,COUNTRY,RWA,YEAR,1976,,,,,,,,,8,8,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317740,WHS3_41,COUNTRY,SAU,YEAR,1976,,,,,,,,,318,318,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317741,WHS3_41,COUNTRY,SDN,YEAR,1976,,,,,,,,,750,750,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317742,WHS3_41,COUNTRY,SEN,YEAR,1976,,,,,,,,,373,373,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317743,WHS3_41,COUNTRY,SGP,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317744,WHS3_41,COUNTRY,SLB,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317745,WHS3_41,COUNTRY,SLV,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317746,WHS3_41,COUNTRY,SMR,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317747,WHS3_41,COUNTRY,SRB,YEAR,1976,,,,,,,,,15,15,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317748,WHS3_41,COUNTRY,STP,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317749,WHS3_41,COUNTRY,SUR,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317750,WHS3_41,COUNTRY,SWE,YEAR,1976,,,,,,,,,1,1,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317751,WHS3_41,COUNTRY,SWZ,YEAR,1976,,,,,,,,,5,5,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317752,WHS3_41,COUNTRY,SYC,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317753,WHS3_41,COUNTRY,SYR,YEAR,1976,,,,,,,,,393,393,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317755,WHS3_41,COUNTRY,TCD,YEAR,1976,,,,,,,,,1,1,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317756,WHS3_41,COUNTRY,TGO,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317757,WHS3_41,COUNTRY,THA,YEAR,1976,,,,,,,,,2345,2345,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317759,WHS3_41,COUNTRY,TON,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317760,WHS3_41,COUNTRY,TTO,YEAR,1976,,,,,,,,,7,7,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317761,WHS3_41,COUNTRY,TUN,YEAR,1976,,,,,,,,,20,20,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317762,WHS3_41,COUNTRY,TUR,YEAR,1976,,,,,,,,,170,170,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317763,WHS3_41,COUNTRY,TUV,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317764,WHS3_41,COUNTRY,TZA,YEAR,1976,,,,,,,,,35,35,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317765,WHS3_41,COUNTRY,UGA,YEAR,1976,,,,,,,,,47,47,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317766,WHS3_41,COUNTRY,URY,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317767,WHS3_41,COUNTRY,USA,YEAR,1976,,,,,,,,,128,128,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317768,WHS3_41,COUNTRY,VCT,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317769,WHS3_41,COUNTRY,VEN,YEAR,1976,,,,,,,,,269,269,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317771,WHS3_41,COUNTRY,VNM,YEAR,1976,,,,,,,,,2199,2199,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317772,WHS3_41,COUNTRY,VUT,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317774,WHS3_41,COUNTRY,WSM,YEAR,1976,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317775,WHS3_41,COUNTRY,YEM,YEAR,1976,,,,,,,,,346,346,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317776,WHS3_41,COUNTRY,ZAF,YEAR,1976,,,,,,,,,351,351,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317777,WHS3_41,COUNTRY,ZMB,YEAR,1976,,,,,,,,,16,16,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317778,WHS3_41,COUNTRY,ZWE,YEAR,1976,,,,,,,,,10,10,,,,2023-07-11T12:14:42Z,1976,1976-01-01,1976-12-31
32317779,WHS3_41,COUNTRY,AFG,YEAR,1977,,,,,,,,,480,480,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317780,WHS3_41,COUNTRY,AGO,YEAR,1977,,,,,,,,,15,15,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317781,WHS3_41,COUNTRY,ARE,YEAR,1977,,,,,,,,,2,2,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317782,WHS3_41,COUNTRY,ARG,YEAR,1977,,,,,,,,,266,266,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317784,WHS3_41,COUNTRY,ATG,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317785,WHS3_41,COUNTRY,AUS,YEAR,1977,,,,,,,,,7,7,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317786,WHS3_41,COUNTRY,AUT,YEAR,1977,,,,,,,,,9,9,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317787,WHS3_41,COUNTRY,BDI,YEAR,1977,,,,,,,,,8,8,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317788,WHS3_41,COUNTRY,BEL,YEAR,1977,,,,,,,,,3,3,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317789,WHS3_41,COUNTRY,BEN,YEAR,1977,,,,,,,,,1,1,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317790,WHS3_41,COUNTRY,BFA,YEAR,1977,,,,,,,,,11,11,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317791,WHS3_41,COUNTRY,BGD,YEAR,1977,,,,,,,,,107,107,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317792,WHS3_41,COUNTRY,BGR,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317793,WHS3_41,COUNTRY,BHR,YEAR,1977,,,,,,,,,2,2,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317794,WHS3_41,COUNTRY,BHS,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317795,WHS3_41,COUNTRY,BLZ,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317797,WHS3_41,COUNTRY,BOL,YEAR,1977,,,,,,,,,136,136,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317798,WHS3_41,COUNTRY,BRA,YEAR,1977,,,,,,,,,5685,5685,,,,2023-07-11T12:14:42Z,1977,1977-01-01,1977-12-31
32317799,WHS3_41,COUNTRY,BRB,YEAR,1977,,,,,,,,,28,28,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317800,WHS3_41,COUNTRY,BWA,YEAR,1977,,,,,,,,,9,9,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317801,WHS3_41,COUNTRY,CAN,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317802,WHS3_41,COUNTRY,CHE,YEAR,1977,,,,,,,,,4,4,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317803,WHS3_41,COUNTRY,CHL,YEAR,1977,,,,,,,,,554,554,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317804,WHS3_41,COUNTRY,CHN,YEAR,1977,,,,,,,,,30721,30721,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317805,WHS3_41,COUNTRY,COD,YEAR,1977,,,,,,,,,13,13,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317806,WHS3_41,COUNTRY,COG,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317807,WHS3_41,COUNTRY,COK,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317808,WHS3_41,COUNTRY,COL,YEAR,1977,,,,,,,,,244,244,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317809,WHS3_41,COUNTRY,COM,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317810,WHS3_41,COUNTRY,CPV,YEAR,1977,,,,,,,,,6,6,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317811,WHS3_41,COUNTRY,CRI,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317812,WHS3_41,COUNTRY,CUB,YEAR,1977,,,,,,,,,1,1,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317813,WHS3_41,COUNTRY,CYP,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317814,WHS3_41,COUNTRY,DEU,YEAR,1977,,,,,,,,,26,26,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317815,WHS3_41,COUNTRY,DJI,YEAR,1977,,,,,,,,,6,6,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317816,WHS3_41,COUNTRY,DMA,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317817,WHS3_41,COUNTRY,DNK,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317818,WHS3_41,COUNTRY,DOM,YEAR,1977,,,,,,,,,389,389,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317819,WHS3_41,COUNTRY,DZA,YEAR,1977,,,,,,,,,169,169,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317820,WHS3_41,COUNTRY,ECU,YEAR,1977,,,,,,,,,29,29,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317821,WHS3_41,COUNTRY,EGY,YEAR,1977,,,,,,,,,573,573,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317822,WHS3_41,COUNTRY,ESP,YEAR,1977,,,,,,,,,4,4,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317823,WHS3_41,COUNTRY,ETH,YEAR,1977,,,,,,,,,23,23,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317824,WHS3_41,COUNTRY,FIN,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317825,WHS3_41,COUNTRY,FJI,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317826,WHS3_41,COUNTRY,FRA,YEAR,1977,,,,,,,,,20,20,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317827,WHS3_41,COUNTRY,GAB,YEAR,1977,,,,,,,,,6,6,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317828,WHS3_41,COUNTRY,GBR,YEAR,1977,,,,,,,,,3,3,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317829,WHS3_41,COUNTRY,GHA,YEAR,1977,,,,,,,,,33,33,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317830,WHS3_41,COUNTRY,GMB,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317831,WHS3_41,COUNTRY,GNB,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317832,WHS3_41,COUNTRY,GRC,YEAR,1977,,,,,,,,,2,2,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317833,WHS3_41,COUNTRY,GRD,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317834,WHS3_41,COUNTRY,GTM,YEAR,1977,,,,,,,,,3,3,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317836,WHS3_41,COUNTRY,GUY,YEAR,1977,,,,,,,,,1,1,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317838,WHS3_41,COUNTRY,HND,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317839,WHS3_41,COUNTRY,HTI,YEAR,1977,,,,,,,,,12,12,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317840,WHS3_41,COUNTRY,HUN,YEAR,1977,,,,,,,,,2,2,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317841,WHS3_41,COUNTRY,IDN,YEAR,1977,,,,,,,,,2560,2560,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317842,WHS3_41,COUNTRY,IND,YEAR,1977,,,,,,,,,24396,24396,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317843,WHS3_41,COUNTRY,IRL,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317844,WHS3_41,COUNTRY,IRN,YEAR,1977,,,,,,,,,265,265,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317845,WHS3_41,COUNTRY,IRQ,YEAR,1977,,,,,,,,,1041,1041,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317846,WHS3_41,COUNTRY,ISL,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317847,WHS3_41,COUNTRY,ISR,YEAR,1977,,,,,,,,,0,0,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317848,WHS3_41,COUNTRY,ITA,YEAR,1977,,,,,,,,,175,175,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317849,WHS3_41,COUNTRY,JAM,YEAR,1977,,,,,,,,,36,36,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317850,WHS3_41,COUNTRY,JOR,YEAR,1977,,,,,,,,,57,57,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317851,WHS3_41,COUNTRY,JPN,YEAR,1977,,,,,,,,,122,122,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
32317852,WHS3_41,COUNTRY,KEN,YEAR,1977,,,,,,,,,64,64,,,,2023-07-11T12:14:43Z,1977,1977-01-01,1977-12-31
